workload,total_num_tasks,total_task_durations,total_num_objects,total_object_sizes,norm_critical_path,num_nodes,worker_per_node,data_transfer_cost,scheduler,total job completion
rl-pong,101,6389.04836965,210,33200,0.1097026897,8,5,10, trivial_local,211040.572301
rl-pong,101,6389.04836965,210,33200,0.1097026897,8,5,100, trivial_local,2104640.572301
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,2,0.001, trivial_local,721.797373
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,2,0.01, trivial_local,969.710028
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,2,0.1, trivial_local,3658.446875
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,2,1, trivial_local,30802.446875
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,2,10, trivial_local,302242.446875
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,2,100, trivial_local,3016642.446875
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,3,0.001, trivial_local,719.86853
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,3,0.01, trivial_local,941.036485
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,3,0.1, trivial_local,3353.937591
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,3,1, trivial_local,27761.937591
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,3,10, trivial_local,271841.937591
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,3,100, trivial_local,2712641.937591
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,4,0.001, trivial_local,718.358854
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,4,0.01, trivial_local,910.520561
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,4,0.1, trivial_local,3041.870969
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,4,1, trivial_local,24713.870969
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,4,10, trivial_local,241433.870969
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,4,100, trivial_local,2408633.870969
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,5,0.001, trivial_local,716.762854
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,5,0.01, trivial_local,883.393511
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,5,0.1, trivial_local,2744.572301
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,5,1, trivial_local,21680.572301
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,5,10, trivial_local,211040.572301
rl-pong,101,6389.04836965,210,33200,0.1097026897,9,5,100, trivial_local,2104640.572301
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,2,0.001, trivial_local,721.797373
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,2,0.01, trivial_local,969.710028
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,2,0.1, trivial_local,3658.446875
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,2,1, trivial_local,30802.446875
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,2,10, trivial_local,302242.446875
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,2,100, trivial_local,3016642.446875
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,3,0.001, trivial_local,719.86853
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,3,0.01, trivial_local,941.036485
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,3,0.1, trivial_local,3353.937591
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,3,1, trivial_local,27761.937591
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,3,10, trivial_local,271841.937591
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,3,100, trivial_local,2712641.937591
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,4,0.001, trivial_local,718.358854
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,4,0.01, trivial_local,910.520561
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,4,0.1, trivial_local,3041.870969
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,4,1, trivial_local,24713.870969
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,4,10, trivial_local,241433.870969
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,4,100, trivial_local,2408633.870969
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,5,0.001, trivial_local,716.762854
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,5,0.01, trivial_local,883.393511
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,5,0.1, trivial_local,2744.572301
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,5,1, trivial_local,21680.572301
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,5,10, trivial_local,211040.572301
rl-pong,101,6389.04836965,210,33200,0.1097026897,10,5,100, trivial_local,2104640.572301
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,0.001, trivial,2357.534313
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,0.01, trivial,2422.34341
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,0.1, trivial,6664.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,1, trivial,55480.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,10, trivial,543640.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,100, trivial,5425240.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,0.001, trivial,1385.539696
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,0.01, trivial,1833.55353
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,0.1, trivial,6664.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,1, trivial,55480.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,10, trivial,543640.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,100, trivial,5425240.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,0.001, trivial,1380.833854
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,0.01, trivial,1770.750367
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,0.1, trivial,6055.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,1, trivial,49399.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,10, trivial,482839.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,100, trivial,4817239.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,0.001, trivial,1376.47684
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,0.01, trivial,1721.307276
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,0.1, trivial,5456.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,1, trivial,43328.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,10, trivial,422048.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,100, trivial,4209248.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,0.001, trivial,1391.17948
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,0.01, trivial,1896.490984
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,0.1, trivial,7272.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,1, trivial,61560.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,10, trivial,604440.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,100, trivial,6033240.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,0.001, trivial,1385.539696
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,0.01, trivial,1833.55353
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,0.1, trivial,6664.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,1, trivial,55480.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,10, trivial,543640.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,100, trivial,5425240.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,0.001, trivial,1380.833854
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,0.01, trivial,1770.750367
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,0.1, trivial,6055.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,1, trivial,49399.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,10, trivial,482839.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,100, trivial,4817239.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,6,5,0.001, trivial,1376.47684
rl-pong,201,12364.753396,420,66400,0.1087373469,6,5,0.01, trivial,1721.307276
rl-pong,201,12364.753396,420,66400,0.1087373469,6,5,0.1, trivial,5456.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,6,5,1, trivial,43328.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,6,5,10, trivial,422048.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,6,5,100, trivial,4209248.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,7,2,0.001, trivial,1391.17948
rl-pong,201,12364.753396,420,66400,0.1087373469,7,2,0.01, trivial,1896.490984
rl-pong,201,12364.753396,420,66400,0.1087373469,7,2,0.1, trivial,7272.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,7,2,1, trivial,61560.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,7,2,10, trivial,604440.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,7,2,100, trivial,6033240.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,7,3,0.001, trivial,1385.539696
rl-pong,201,12364.753396,420,66400,0.1087373469,7,3,0.01, trivial,1833.55353
rl-pong,201,12364.753396,420,66400,0.1087373469,7,3,0.1, trivial,6664.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,7,3,1, trivial,55480.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,7,3,10, trivial,543640.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,7,3,100, trivial,5425240.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,7,4,0.001, trivial,1380.833854
rl-pong,201,12364.753396,420,66400,0.1087373469,7,4,0.01, trivial,1770.750367
rl-pong,201,12364.753396,420,66400,0.1087373469,7,4,0.1, trivial,6055.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,7,4,1, trivial,49399.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,7,4,10, trivial,482839.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,7,4,100, trivial,4817239.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,7,5,0.001, trivial,1376.47684
rl-pong,201,12364.753396,420,66400,0.1087373469,7,5,0.01, trivial,1721.307276
rl-pong,201,12364.753396,420,66400,0.1087373469,7,5,0.1, trivial,5456.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,7,5,1, trivial,43328.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,7,5,10, trivial,422048.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,7,5,100, trivial,4209248.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,8,2,0.001, trivial,1391.17948
rl-pong,201,12364.753396,420,66400,0.1087373469,8,2,0.01, trivial,1896.490984
rl-pong,201,12364.753396,420,66400,0.1087373469,8,2,0.1, trivial,7272.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,8,2,1, trivial,61560.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,8,2,10, trivial,604440.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,8,2,100, trivial,6033240.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,8,3,0.001, trivial,1385.539696
rl-pong,201,12364.753396,420,66400,0.1087373469,8,3,0.01, trivial,1833.55353
rl-pong,201,12364.753396,420,66400,0.1087373469,8,3,0.1, trivial,6664.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,8,3,1, trivial,55480.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,8,3,10, trivial,543640.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,8,3,100, trivial,5425240.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,8,4,0.001, trivial,1380.833854
rl-pong,201,12364.753396,420,66400,0.1087373469,8,4,0.01, trivial,1770.750367
rl-pong,201,12364.753396,420,66400,0.1087373469,8,4,0.1, trivial,6055.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,8,4,1, trivial,49399.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,8,4,10, trivial,482839.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,8,4,100, trivial,4817239.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,8,5,0.001, trivial,1376.47684
rl-pong,201,12364.753396,420,66400,0.1087373469,8,5,0.01, trivial,1721.307276
rl-pong,201,12364.753396,420,66400,0.1087373469,8,5,0.1, trivial,5456.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,8,5,1, trivial,43328.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,8,5,10, trivial,422048.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,8,5,100, trivial,4209248.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,9,2,0.001, trivial,1391.17948
rl-pong,201,12364.753396,420,66400,0.1087373469,9,2,0.01, trivial,1896.490984
rl-pong,201,12364.753396,420,66400,0.1087373469,9,2,0.1, trivial,7272.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,9,2,1, trivial,61560.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,9,2,10, trivial,604440.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,9,2,100, trivial,6033240.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,9,3,0.001, trivial,1385.539696
rl-pong,201,12364.753396,420,66400,0.1087373469,9,3,0.01, trivial,1833.55353
rl-pong,201,12364.753396,420,66400,0.1087373469,9,3,0.1, trivial,6664.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,9,3,1, trivial,55480.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,9,3,10, trivial,543640.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,9,3,100, trivial,5425240.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,9,4,0.001, trivial,1380.833854
rl-pong,201,12364.753396,420,66400,0.1087373469,9,4,0.01, trivial,1770.750367
rl-pong,201,12364.753396,420,66400,0.1087373469,9,4,0.1, trivial,6055.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,9,4,1, trivial,49399.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,9,4,10, trivial,482839.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,9,4,100, trivial,4817239.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,9,5,0.001, trivial,1376.47684
rl-pong,201,12364.753396,420,66400,0.1087373469,9,5,0.01, trivial,1721.307276
rl-pong,201,12364.753396,420,66400,0.1087373469,9,5,0.1, trivial,5456.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,9,5,1, trivial,43328.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,9,5,10, trivial,422048.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,9,5,100, trivial,4209248.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,10,2,0.001, trivial,1391.17948
rl-pong,201,12364.753396,420,66400,0.1087373469,10,2,0.01, trivial,1896.490984
rl-pong,201,12364.753396,420,66400,0.1087373469,10,2,0.1, trivial,7272.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,10,2,1, trivial,61560.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,10,2,10, trivial,604440.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,10,2,100, trivial,6033240.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,10,3,0.001, trivial,1385.539696
rl-pong,201,12364.753396,420,66400,0.1087373469,10,3,0.01, trivial,1833.55353
rl-pong,201,12364.753396,420,66400,0.1087373469,10,3,0.1, trivial,6664.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,10,3,1, trivial,55480.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,10,3,10, trivial,543640.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,10,3,100, trivial,5425240.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,10,4,0.001, trivial,1380.833854
rl-pong,201,12364.753396,420,66400,0.1087373469,10,4,0.01, trivial,1770.750367
rl-pong,201,12364.753396,420,66400,0.1087373469,10,4,0.1, trivial,6055.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,10,4,1, trivial,49399.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,10,4,10, trivial,482839.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,10,4,100, trivial,4817239.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,10,5,0.001, trivial,1376.47684
rl-pong,201,12364.753396,420,66400,0.1087373469,10,5,0.01, trivial,1721.307276
rl-pong,201,12364.753396,420,66400,0.1087373469,10,5,0.1, trivial,5456.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,10,5,1, trivial,43328.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,10,5,10, trivial,422048.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,10,5,100, trivial,4209248.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,0.001, location_aware,2357.534313
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,0.01, location_aware,2422.34341
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,0.1, location_aware,6664.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,1, location_aware,55480.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,10, location_aware,543640.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,5,2,100, location_aware,5425240.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,0.001, location_aware,1385.539696
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,0.01, location_aware,1833.55353
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,0.1, location_aware,6664.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,1, location_aware,55480.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,10, location_aware,543640.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,5,3,100, location_aware,5425240.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,0.001, location_aware,1380.833854
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,0.01, location_aware,1770.750367
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,0.1, location_aware,6055.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,1, location_aware,49399.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,10, location_aware,482839.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,5,4,100, location_aware,4817239.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,0.001, location_aware,1376.47684
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,0.01, location_aware,1721.307276
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,0.1, location_aware,5456.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,1, location_aware,43328.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,10, location_aware,422048.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,5,5,100, location_aware,4209248.958618
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,0.001, location_aware,1391.17948
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,0.01, location_aware,1896.490984
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,0.1, location_aware,7272.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,1, location_aware,61560.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,10, location_aware,604440.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,6,2,100, location_aware,6033240.307805
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,0.001, location_aware,1385.539696
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,0.01, location_aware,1833.55353
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,0.1, location_aware,6664.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,1, location_aware,55480.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,10, location_aware,543640.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,6,3,100, location_aware,5425240.500044
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,0.001, location_aware,1380.833854
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,0.01, location_aware,1770.750367
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,0.1, location_aware,6055.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,1, location_aware,49399.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,10, location_aware,482839.740983
rl-pong,201,12364.753396,420,66400,0.1087373469,6,4,100, location_aware,4817239.740983
